,text,date,amusement_parks,ferris_wheels,water_parks,miniature_parks,baths_and_saunas,climbing,stadiums,winter_sports,natural_springs,water,nature_reserves,beaches,railway_stations,dams,mints,mineshafts,science_museums,churches,cathedrals,monasteries,synagogues,hindu_temples,mosques,archaeology,castles,fortified_towers,bunkers,military_museums,battlefields,war_graves,cemeteries,mausoleums,crypts,monuments,tumuluses,wall_painting,fountains,sculptures,gardens_and_parks,archaeological_museums,art_galleries,biographical_museums,history_museums,local_museums,national_museums,fashion_museums,planetariums,zoos,aquariums,skyscrapers,towers,historic_architecture,bridges
415,"Jestem pasjonatem ekologii i zrównoważonego stylu życia. Moje zainteresowania skupiają się na odkrywaniu ekologicznych inicjatyw, ekologicznej architekturze i naturalnych miejscach. Hobby to uprawa roślin, zero waste i uczestnictwo w ekologicznych wydarzeniach społecznościowych. Wolny czas najchętniej spędzam w parkach botanicznych, na ekologicznych festiwalach i wspierając lokalne inicjatywy związane z ochroną środowiska.","Planuję średnią długość wycieczki na 7 dni, od 15 do 21 lipca 2024 roku.",1,2,2,1,2,1,1,1,3,4,5,2,2,3,1,2,3,2,2,1,1,2,1,3,2,1,1,2,1,1,2,1,1,2,1,1,2,2,4,3,2,1,3,2,4,1,1,2,2,2,3,2,3
416,"Jestem miłośniczką historii i architektury. Moje zainteresowania skupiają się na zwiedzaniu zabytków, muzeów historycznych i miejsc o bogatej historii. Hobby to czytanie książek historycznych, kolekcjonowanie antyków i udział w warsztatach rekonstrukcji historycznej. Wolny czas najchętniej spędzam w miejscach, które przenoszą mnie w przeszłość, odkrywając fascynujące opowieści minionych epok.","Planuję długą wycieczkę na 12 dni, od 7 do 18 października 2024 roku.",1,3,1,1,1,1,1,1,2,2,2,1,3,2,3,2,3,4,5,3,2,1,1,3,4,3,2,4,3,3,2,3,2,3,1,2,1,2,2,4,2,1,5,4,5,1,1,1,1,2,4,5,3
417,"Jestem miłośnikiem sportu i aktywności fizycznej. Moje zainteresowania skupiają się na uczestnictwie w różnych wydarzeniach sportowych, zwiedzaniu stadionów i uprawianiu różnych dyscyplin. Hobby to jogging, jazda na rowerze i eksperymentowanie z nowymi rodzajami sportów. Wolny czas najchętniej spędzam na świeżym powietrzu, angażując się w aktywności sportowe.","Planuję krótką wycieczkę na 3 dni, od 20 do 22 sierpnia 2024 roku.",3,2,2,1,4,3,5,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
418,"Jestem pasjonatem kulinariów i smakoszem. Moje zainteresowania skupiają się na odkrywaniu lokalnych kuchni, uczestniczeniu w degustacjach oraz gotowaniu tradycyjnych potraw. Hobby to eksperymentowanie z nowymi przepisami, poszukiwanie lokalnych rynków spożywczych i poznawanie kulinarnych tradycji miejsc, które odwiedzam. Wolny czas najchętniej spędzam w autentycznych restauracjach, smakując unikalne dania z różnych regionów.","Planuję krótką wycieczkę na 4 dni, od 8 do 11 listopada 2024 roku.",2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,3,1,1,1,1,1,2,2,1
419,"Jestem entuzjastką nowoczesnej architektury i designu. Moje zainteresowania skupiają się na eksplorowaniu innowacyjnych budynków, nowatorskich projektów urbanistycznych i uczestniczeniu w wystawach designu. Hobby to projektowanie wnętrz, kolekcjonowanie nowoczesnych dzieł sztuki i śledzenie najnowszych trendów w architekturze. Wolny czas najchętniej spędzam w nowoczesnych galeriach sztuki, designu przestrzeni miejskich i sklepach z unikalnymi przedmiotami.","Planuję średnią wycieczkę na 5 dni, od 5 do 9 czerwca 2024 roku.",1,4,1,1,1,1,1,1,1,2,1,1,3,1,1,1,4,2,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,3,1,4,3,1,5,1,2,1,3,5,1,1,1,5,5,1,3
420,"Jestem pasjonatem astronomii i kosmosu. Moje zainteresowania skupiają się na obserwacji gwiazd, uczestnictwie w wydarzeniach astronomicznych i poznawaniu historii odkryć kosmicznych. Hobby to fotografowanie nocnego nieba, czytanie o nowych odkryciach kosmicznych i poszukiwanie najlepszych miejsc do obserwacji gwiazd. Wolny czas najchętniej spędzam na obserwacjach astronomicznych i w planetariach.","Planuję krótką wycieczkę na 4 dni, od 12 do 15 września 2024 roku.",1,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,4,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,3,1,5,1,1,2,4,1,1
421,"Jestem miłośnikiem przygody i ekstremalnych sportów. Moje zainteresowania skupiają się na poszukiwaniu adrenaliny, uczestnictwie w ekstremalnych wydarzeniach sportowych i podbijaniu szczytów górskich. Hobby to wspinaczka, narciarstwo ekstremalne i nurkowanie głębinowe. Wolny czas najchętniej spędzam na szlakach górskich, w miejscach oferujących ekstremalne doznania i podczas festiwali sportów ekstremalnych.","Planuję dłuższą wycieczkę na 10 dni, od 1 do 10 lipca 2024 roku.",1,2,1,1,1,5,3,4,1,4,5,2,2,3,1,2,2,1,1,1,1,1,1,2,4,3,3,3,4,1,2,1,1,2,1,1,1,1,3,2,1,1,2,1,2,1,1,1,1,3,4,1,2
422,"Jestem pasjonatem muzyki i kultury. Moje zainteresowania skupiają się na poszukiwaniu nowych brzmień, uczestnictwie w koncertach i poznawaniu lokalnych tradycji muzycznych. Hobby to gra na instrumentach, kolekcjonowanie płyt winylowych i eksploracja lokalnej sceny muzycznej. Wolny czas najchętniej spędzam w klubach muzycznych, na festiwalach muzycznych i w miejscach, gdzie mogę doświadczać różnorodności muzycznej.","Planuję średnią wycieczkę na 6 dni, od 15 do 20 lipca 2024 roku.",2,3,1,1,1,1,2,1,1,2,1,2,2,1,1,1,2,2,1,1,2,1,1,1,2,1,1,2,1,1,2,1,1,2,1,3,1,2,2,1,3,1,2,1,3,1,1,1,1,1,2,1,2
423,"Jestem entuzjastką literatury i historii. Moje zainteresowania skupiają się na czytaniu książek, zwiedzaniu miejsc związanych z literaturą i poznawaniu historii różnych epok. Hobby to pisanie opowiadań, kolekcjonowanie antycznych książek i eksploracja zabytkowych bibliotek. Wolny czas najchętniej spędzam w muzeach literackich, historycznych miejscach i podczas spacerów po malowniczych miejscowościach.","Planuję długą wycieczkę na 14 dni, od 7 do 20 sierpnia 2024 roku.",1,2,1,1,1,1,1,1,1,2,3,1,2,1,1,1,1,3,3,2,2,1,1,2,4,3,1,2,2,2,2,1,1,2,1,1,1,2,2,2,1,3,4,3,4,1,1,1,1,1,2,3,2
424,"Jestem wielbicielem przyrody i ekologii. Moje zainteresowania skupiają się na ochronie środowiska, obserwacji dzikiej fauny i flory oraz udziale w akcjach na rzecz zrównoważonego rozwoju. Hobby to fotografia przyrodnicza, sadzenie roślin i uczestnictwo w ekologicznych wydarzeniach społecznych. Wolny czas najchętniej spędzam w parkach narodowych, rezerwatach przyrody i na ekologicznych farmach.","Planuję dłuższą wycieczkę na 12 dni, od 10 do 21 maja 2024 roku.",1,1,2,1,1,1,1,1,3,4,5,2,1,4,1,1,2,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,2,1,1,1,1,1,2,1,3
425,"Jestem maniakiem kulinariów i smakoszem. Moje zainteresowania skupiają się na odkrywaniu lokalnych specjałów, gotowaniu nowych potraw i degustacji unikalnych smaków. Hobby to uczestnictwo w warsztatach kulinarnych, zbieranie przepisów i eksploracja lokalnych rynków spożywczych. Wolny czas najchętniej spędzam w restauracjach serwujących dania regionalne, na festiwalach kulinarnych i w miejscach, gdzie mogę poznać autentyczną kuchnię danego regionu.","Planuję krótką wycieczkę na 3 dni, od 8 do 10 listopada 2024 roku.",1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1
426,"Jestem entuzjastą sztuki i kultury. Moje zainteresowania koncentrują się na eksploracji lokalnej sceny artystycznej, uczestnictwie w wystawach i spotkaniach z artystami. Hobby to rysunek, malarstwo i tworzenie własnych dzieł. Wolny czas najchętniej spędzam w galeriach sztuki, pracowniach artystycznych i podczas artystycznych festiwali.","Planuję średnią wycieczkę na 7 dni, od 10 do 16 lipca 2024 roku.",1,3,1,1,1,1,1,1,1,2,1,1,2,1,1,1,4,3,3,2,2,1,1,2,1,1,1,2,1,1,2,1,1,2,1,4,1,3,2,1,5,3,2,1,4,1,1,1,1,1,3,2,2
427,"Jestem zapalonym podróżnikiem z zamiłowaniem do kulinariów. Moje zainteresowania skupiają się na odkrywaniu nowych kuchni regionalnych, degustowaniu lokalnych przysmaków i uczestnictwie w kulinarnych festiwalach. Hobby to samodzielne gotowanie inspirujących dań z całego świata i prowadzenie bloga podróżniczo-kulinarnego. Wolny czas najchętniej spędzam na rynkach spożywczych, ucząc się od miejscowych kucharzy i próbując autentycznych smaków.","Planuję długą podróż na 20 dni, od 3 do 22 września 2024 roku.",2,4,1,1,1,1,1,1,1,3,2,3,4,2,1,1,2,3,3,2,2,1,1,2,3,3,1,2,1,1,2,1,1,2,1,1,1,2,3,2,1,1,3,2,4,1,1,2,1,3,4,3,3
428,"Jestem pasjonatem sportu i miłośnikiem muzyki. Moje zainteresowania koncentrują się na aktywnościach fizycznych, zwiedzaniu aren sportowych i uczestnictwie w koncertach muzycznych. Hobby to uprawianie różnych dyscyplin sportowych, kolekcjonowanie biletów na wydarzenia sportowe oraz gra na instrumentach muzycznych. Wolny czas najchętniej spędzam na stadionach, w salach koncertowych i podczas aktywności sportowych na świeżym powietrzu.","Planuję krótką wycieczkę na 4 dni, od 15 do 18 lipca 2024 roku.",2,1,1,1,3,3,5,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
429,"Jestem entuzjastą technologii i miłośnikiem literatury. Moje zainteresowania skupiają się na nowinkach technologicznych, eksploracji muzeów nauki i techniki oraz czytaniu literatury science fiction. Hobby to programowanie, uczestnictwo w konferencjach technologicznych oraz kolekcjonowanie książek z zakresu fantastyki. Wolny czas najchętniej spędzam w nowoczesnych centrach technologicznych, bibliotekach i na konferencjach literackich.","Planuję dłuższą podróż na 10 dni, od 5 do 15 listopada 2024 roku.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,4,1,1,2,3,1,1
430,"Jestem miłośnikiem historii i pasjonatem filmowym. Moje zainteresowania obejmują zwiedzanie miejsc o znaczeniu historycznym, uczestnictwo w rekonstrukcjach historycznych oraz oglądanie filmów kostiumowych i dokumentalnych. Hobby to czytanie książek historycznych, kolekcjonowanie antyków i udział w projekcjach filmowych. Wolny czas najchętniej spędzam w muzeach historycznych, na planach filmowych i podczas festiwali filmowych.","Planuję średnią wycieczkę na 6 dni, od 8 do 13 października 2024 roku.",1,2,1,1,1,1,1,1,1,3,2,1,2,1,1,1,2,4,3,3,2,1,1,4,4,3,1,3,4,3,2,2,1,3,1,1,1,2,2,3,1,2,5,3,4,1,1,1,1,1,3,4,3
431,"Jestem pasjonatem nauki przyrodniczej i miłośnikiem aktywności fizycznej na świeżym powietrzu. Moje zainteresowania obejmują eksplorację przyrodniczych miejsc, uczestnictwo w wykładach naukowych oraz uprawianie sportów outdoorowych. Hobby to obserwacja ptaków, botanika i fotografia przyrodnicza. Wolny czas najchętniej spędzam w rezerwatach przyrody, na szlakach górskich i podczas wypraw rowerowych.","Planuję krótką wycieczkę na 3 dni, od 20 do 22 sierpnia 2024 roku.",1,2,2,1,1,3,1,1,3,4,5,1,2,4,1,2,4,1,1,1,1,1,1,2,3,1,1,2,1,1,1,1,1,2,1,1,1,2,2,3,1,1,2,1,3,1,1,1,1,1,3,2,2
432,"Jestem entuzjastą gier komputerowych z zainteresowaniami w dziedzinie psychologii. Moje zainteresowania skupiają się na nowych tytułach gier, eksplorowaniu psychologicznych aspektów w grach oraz czytaniu książek z zakresu psychologii. Hobby to rozgrywka w różnorodne gry, uczestnictwo w gamingowych wydarzeniach oraz czytanie publikacji naukowych z dziedziny psychologii. Wolny czas najchętniej spędzam grając w gry, eksplorując virtualne światy i analizując psychologiczne aspekty postaci w grach.","Planuję weekendową wycieczkę na 2 dni, od 10 do 11 listopada 2024 roku.",4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,3,1,1,3,1,1,1,1,1
433,"Jestem wielbicielem podróży rowerem z zamiłowaniem do sztuki współczesnej. Moje zainteresowania obejmują długie trasy rowerowe, zwiedzanie galerii sztuki nowoczesnej oraz aktywność fizyczną na świeżym powietrzu. Hobby to fotografowanie krajobrazów podczas podróży rowerowych, udział w festiwalach sztuki oraz kolekcjonowanie dzieł młodych artystów. Wolny czas najchętniej spędzam na malowniczych trasach rowerowych, w galeriach sztuki i podczas plenerów malarskich.","Planuję średnią wycieczkę rowerową na 5 dni, od 7 do 11 czerwca 2024 roku.",1,2,1,1,1,2,1,1,2,4,3,1,3,3,1,2,2,3,2,2,1,1,1,3,2,1,1,2,2,2,1,1,1,2,1,4,1,3,2,2,5,2,3,2,4,1,1,1,1,1,3,2,3
434,"Jestem zapalonym miłośnikiem kuchni wegańskiej z zainteresowaniami w dziedzinie astronomii. Moje zainteresowania obejmują przygotowywanie zdrowych dań roślinnych, eksperymentowanie z nowymi przepisami oraz obserwację nieba nocą. Hobby to uczestnictwo w warsztatach kulinarnych wegańskiej kuchni, prowadzenie bloga kulinarnego oraz obserwacje astronomiczne. Wolny czas najchętniej spędzam gotując wegańskie potrawy, organizując nocne obserwacje gwiazd i uczestnicząc w wydarzeniach astronomicznych.","Planuję krótką wycieczkę na 4 dni, od 15 do 18 lipca 2024 roku.",1,2,1,1,1,1,1,1,1,2,3,1,2,1,1,1,3,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,2,1,4,1,1,1,3,1,2
435,"Jestem fanem kuchni meksykańskiej z zainteresowaniami w hodowli fasoli i kukurydzy. Moje zainteresowania obejmują przygotowywanie autentycznych meksykańskich potraw, eksperymentowanie z przyprawami oraz uprawę tradycyjnych roślin. Hobby to uczestnictwo w warsztatach kulinarnych meksykańskiej kuchni, pielęgnacja ogrodu z fasolą i kukurydzą oraz zgłębianie tajników meksykańskiej kultury kulinarnej. Wolny czas najchętniej spędzam gotując meksykańskie specjały, pielęgnując moje rośliny i uczestnicząc w wydarzeniach kulinarnych.","Planuję weekendową wycieczkę na 3 dni, od 5 do 7 września 2024 roku.",1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
436,"Jestem fanem sportów ekstremalnych z pasją do pisania poezji. Moje zainteresowania obejmują adrenaliniowe aktywności, takie jak surfing, snowboarding oraz motocross, równocześnie fascynuję się poezją jako formą wyrażania uczuć i doświadczeń. Hobby to uczestnictwo w zawodach ekstremalnych, eksploracja nowych tras i pisarstwo poezji inspirującej się doświadczeniami związanych z ekstremalnymi sportami. Wolny czas najchętniej spędzam na falach, stokach górskich i tworzeniu poetyckich kompozycji.","Planuję dłuższą wycieczkę ekstremalną na 7 dni, od 20 do 27 sierpnia 2024 roku.",2,1,4,1,1,3,1,5,1,3,4,5,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1
437,"Jestem miłośnikiem podróży autostopem z zainteresowaniami w dziedzinie historii sztuki. Uwielbiam odkrywać nowe miejsca, zdobywać doświadczenia podróżując autostopem, jednocześnie pasjonuję się historią sztuki i architekturą. Hobby to eksploracja małych miejscowości, zwiedzanie muzeów sztuki, fotografowanie architektury oraz poznawanie lokalnych tradycji artystycznych. Wolny czas najchętniej spędzam na trasach autostopowych, w małych galeriach sztuki oraz uczestnicząc w festiwalach lokalnej kultury.","Planuję dłuższą podróż autostopem na 10 dni, od 10 do 20 lipca 2024 roku.",2,1,1,2,1,1,1,1,3,4,3,3,5,2,1,2,3,4,4,3,2,1,1,3,4,2,1,2,2,3,2,2,1,3,2,3,2,4,2,3,5,2,4,4,5,1,1,1,1,1,3,4,3
438,"Jestem entuzjastą fotografii z zamiłowaniem do muzyki klasycznej. Uwielbiam uchwycić piękno otaczającego świata poprzez obiektyw aparatu, a jednocześnie pasjonuję się dźwiękami muzyki klasycznej. Hobby to eksploracja różnych technik fotograficznych, uczestnictwo w koncertach klasycznej muzyki oraz tworzenie fotografii inspirowanych kompozycjami muzycznymi. Wolny czas najchętniej spędzam fotografując krajobrazy i portrety, a wieczorami relaksując się przy koncertach symfonicznych lub operowych.","Planuję weekendową wycieczkę fotograficzną na 3 dni, od 12 do 14 września 2024 roku.",1,3,2,1,1,1,1,1,2,4,4,2,3,1,1,1,3,5,4,2,2,1,1,2,3,2,1,1,1,1,2,1,1,3,1,2,2,4,3,2,4,2,3,2,4,1,1,1,1,3,4,4,3
439,"Jestem fanem gier planszowych z zamiłowaniem do filmów dokumentalnych. Uwielbiam spędzać czas przy planszówkach, jednocześnie fascynuję się realnymi historiami przedstawionymi w filmach dokumentalnych. Hobby to organizowanie wieczorów planszowych, testowanie nowych gier oraz oglądanie inspirujących dokumentów. Wolny czas najchętniej spędzam w gronie przyjaciół przy planszówkach lub w domowym zaciszu z fascynującym dokumentem.","Planuję krótką wycieczkę na 2 dni, od 8 do 9 sierpnia 2024 roku.",3,2,1,3,1,1,1,1,2,2,2,1,1,1,1,1,2,2,2,1,2,1,1,1,2,2,1,2,1,1,1,1,1,2,1,1,1,2,2,1,1,2,2,1,2,1,1,1,1,1,2,1,1
440,"Jestem entuzjastą podróży na nartach z zainteresowaniem w dziedzinie psychologii sportu. Uwielbiam zimowe sporty, zwłaszcza narciarstwo, jednocześnie fascynuję się psychologicznymi aspektami osiągania celów w sporcie. Hobby to poszukiwanie najlepszych tras narciarskich, doskonalenie umiejętności narciarskich oraz zgłębianie wiedzy z zakresu psychologii sportu. Wolny czas najchętniej spędzam na stokach górskich, analizując psychologiczne aspekty osiągnięć sportowych.","Planuję długi weekend narciarski na 4 dni, od 10 do 13 lutego 2024 roku.",1,1,1,1,1,1,1,5,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
441,"Jestem wielkim miłośnikiem gotowania z zamiłowaniem do literatury fantasy. Uwielbiam eksperymentować w kuchni, tworzyć nowe przepisy, jednocześnie fascynuję się światem wyobraźni przedstawionym w literaturze fantasy. Hobby to przygotowywanie kulinarnych arcydzieł, eksploracja smaków różnych kuchni oraz zanurzanie się w magicznych światach literackich. Wolny czas najchętniej spędzam w kuchni, tworząc smaczne dania inspirowane fantastycznymi światami, a wieczorami schodzę do podziemnych krain literackich.","Planuję weekendowy wyjazd kulinarny na 3 dni, od 5 do 7 lipca 2024 roku.",2,3,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1,2,2,2,1,1,1,1,1,3,2,2
442,"Jestem osobą o pasji do podróży autostopem i z zainteresowaniami w dziedzinie historii sztuki. Uwielbiam odkrywać świat autostopem, jednocześnie fascynuję się różnorodnością sztuki i jej historycznym kontekstem. Hobby to podróżowanie autostopem po nieznanych miejscach, poznawanie lokalnych kultur oraz zgłębianie wiedzy z dziedziny historii sztuki. Wolny czas najchętniej spędzam na trasach autostopowych, odkrywając zarówno naturalne piękno, jak i dzieła sztuki w różnych zakątkach świata.","Planuję długą podróż autostopem na 7 dni, od 20 do 26 września 2024 roku.",1,2,1,1,1,1,1,1,1,2,2,2,5,2,1,1,2,3,3,2,2,2,2,2,3,2,1,2,2,2,2,2,1,3,1,1,1,2,2,2,3,2,3,2,3,1,1,1,1,1,3,3,2
443,"Jestem entuzjastą podróży rowerem z zamiłowaniem do sztuki współczesnej. Uwielbiam odkrywać nowe miejsca na rowerze, jednocześnie fascynuję się różnorodnymi formami sztuki współczesnej. Hobby to długie rowerowe wyprawy po malowniczych trasach, eksploracja miejskich murali oraz uczestnictwo w wydarzeniach artystycznych. Wolny czas najchętniej spędzam na trasie rowerowej, połączonym z odkrywaniem nowatorskich form sztuki w różnych miejscach świata.","Planuję tygodniową rowerową wyprawę artystyczną na 7 dni, od 15 do 21 sierpnia 2024 roku.",1,2,1,1,1,1,1,1,1,3,2,1,2,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,3,1,2,2,2,4,1,2,2,3,1,1,1,1,1,3,2,2
444,"Jestem miłośnikiem kuchni wegańskiej z zainteresowaniami w dziedzinie astronomii. Uwielbiam gotować zdrowe i kreatywne dania roślinne, jednocześnie fascynuję się tajemnicami kosmosu. Hobby to eksperymentowanie w kuchni, tworzenie nowych wegańskich przepisów oraz obserwacja nocnego nieba. Wolny czas najchętniej spędzam na gotowaniu pysznych dań bez mięsa i obserwacji gwiazd i planet.","Planuję krótką wycieczkę kulinarno-astronomiczną na 4 dni, od 10 do 13 lipca 2024 roku.",1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,1,3,1,1,1,3,1,1
445,"Jestem hodowcą roślin egzotycznych z pasją do botaniki. Moje życie kręci się wokół różnorodności roślin z różnych zakątków świata. Hobby to pielęgnacja egzotycznych gatunków, eksperymentowanie z nowymi odmianami i zdobywanie wiedzy z dziedziny botaniki. Wolny czas najchętniej spędzam wśród moich roślin, obserwując ich rozwój i dbając o ich zdrowie.","Planuję krótką wycieczkę botaniczną na 3 dni, od 5 do 7 września 2024 roku.",1,1,1,1,1,1,1,1,2,1,5,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,2,1,2,1,1,1,1,1,1,1,1
446,"Jestem specjalistą od bezpieczeństwa cybernetycznego z zainteresowaniami w dziedzinie nowoczesnych technologii. Moja pasja to analiza i zabezpieczanie systemów informatycznych. Hobby obejmuje eksplorację nowych rozwiązań bezpieczeństwa, śledzenie najnowszych trendów w cyberprzestrzeni i edukację w dziedzinie cyberbezpieczeństwa. Wolny czas najchętniej spędzam na testowaniu nowych narzędzi bezpieczeństwa oraz udział w konferencjach branżowych.","Planuję krótką podróż edukacyjną na 5 dni, od 20 do 24 października 2024 roku.",1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,3,1,2,1,1,1,2,1,1
447,"Jestem specjalistą ds. marketingu internetowego z zamiłowaniem do nowych trendów cyfrowych. Moje zainteresowania obejmują strategie content marketingu, social media oraz analizę danych marketingowych. Hobby to eksploracja nowych platform reklamowych, tworzenie kreatywnych kampanii online i śledzenie zmian w algorytmach wyszukiwarek. Wolny czas najchętniej spędzam na analizie danych rynkowych i doskonaleniu umiejętności z zakresu marketingu cyfrowego.","Planuję krótką podróż biznesową na 4 dni, od 15 do 18 listopada 2024 roku.",1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,3,1,2,1,1,1,2,1,1
